№ чека;Дата;Час;Товар;Кількість;Сума;Спосіб платежу;Покупець;Собівартість
100003718;8-12-2022;0,384814815;T-shirt type 4, Nike;1;481.41216;non-cash;;246
100003784;1-23-2023;0,758576389;Pants type 10, Reebok;1;336.5712;cash;;162
100003784;1-23-2023;0,758576389;Shirt type 1, Adidas;1;914.82;cash;;474
100003787;12-23-2022;0,423773148;Cap type 1, Puma;1;470.016;non-cash;;288
100003787;12-23-2022;0,423773148;Shirt type 3, Adidas;1;747.72;non-cash;;372
100003787;12-23-2022;0,423773148;T-shirt type 2, Nike;1;431.136;non-cash;;216
100003787;12-23-2022;0,423773148;Sneakers type 3, Adidas;1;3241.26;non-cash;;1637
100003831;3-17-2023;0,528032407;Shirt type 5, Adidas;1;1433.36;non-cash;;779
100003831;3-17-2023;0,528032407;T-shirt type 3, Reebok;2;881.4;non-cash;;452
100003837;6-20-2024;0,747164352;Pants type 6, Adidas;1;1532.0;non-cash;;766
100003837;6-20-2024;0,747164352;Pants type 2, Adidas;1;2081.16;non-cash;;1107
100003845;5-30-2024;0,738645833;Shirt type 2, Puma;1;776.80512;cash;;494
100003846;4-2-2022;0,770208333;Cufflink type 6, Puma;1;365.72;cash;ПІБ 1027;205
100003846;4-2-2022;0,770208333;Boots type 1, Nike;1;4844.5824;cash;ПІБ 1027;2814
100003885;9-30-2022;0,852951389;T-shirt type 3, Reebok;1;418.665;cash;;226
100003885;9-30-2022;0,852951389;Tights type 2, Nike;1;269.0;cash;;125
100003885;9-30-2022;0,852951389;Tights type 7, Adidas;1;797.04;cash;;369
100003909;1-18-2023;0,455300926;Cufflink type 7, Adidas;1;334.88;cash;;184
100003909;1-18-2023;0,455300926;Type 4 shirt, Reebok;1;1673.9;cash;;881
100003909;1-18-2023;0,455300926;Pants type 11, Reebok;1;1653.3244;cash;;857
100003914;3-23-2024;0,778564815;Shoes type 2, Adidas;1;3094.4292;cash;ПІБ 541;1761
100003914;3-23-2024;0,778564815;Sneakers type 4, Nike;1;1782.428;cash;ПІБ 541;893
100003916;5-5-2024;0,479513889;Belt type 3, Nike;2;938.528;non-cash;;422
100003918;2-3-2023;0,60099537;Flip flops type 3, Reebok;1;481.14;non-cash;;243
100003926;7-29-2022;0,438449074;Sneakers type 1, Nike;1;3992.892;non-cash;;1887
100003926;7-29-2022;0,438449074;Boots type 1, Puma;2;12633.632;non-cash;;7556
100003929;7-29-2023;0,690162037;Cufflink type 4, Puma;1;788.04;non-cash;;495
100003929;7-29-2023;0,690162037;T-shirt type 3, Nike;1;535.0;non-cash;;250
100003943;8-25-2022;0,509305556;Cap type 3, Puma;1;388.44;cash;;249
100003950;10-29-2023;0,393275463;Shirt type 7, Reebok;1;1310.26;cash;;686
100003975;4-22-2022;0,375289352;Cap type 8, Adidas;2;653.6;non-cash;;304
100003986;10-19-2023;0,412662037;Cap type 8, Puma;1;519.68;cash;;290
100003986;10-19-2023;0,412662037;Belt type 4, Puma;1;387.8496;cash;;268
100003986;10-19-2023;0,412662037;Cap type 1, Puma;1;192.76704;cash;;134
100003986;10-19-2023;0,412662037;T-shirt type 3, Puma;1;480.6;cash;;267
100003986;10-19-2023;0,412662037;Sneakers type 3, Adidas;1;3241.26;cash;;1637
100003986;10-19-2023;0,412662037;Shirt type 10, Adidas;1;446.9;cash;;205
100003992;1-12-2024;0,754814815;T-shirt type 7, Puma;2;403.104;cash;;228
100003992;1-12-2024;0,754814815;Sneakers type 6, Nike;1;4692.12;cash;;1923
100003992;1-12-2024;0,754814815;Boots type 2, Nike;2;10325.07648;cash;;5454
100003992;1-12-2024;0,754814815;Cap type 2, Reebok;1;378.4;cash;;176
100003992;1-12-2024;0,754814815;Belt type 1, Reebok;1;552.492;cash;;298
100003992;1-12-2024;0,754814815;Type 2 shirt, Nike;1;1560.9856;cash;;824
100003992;1-12-2024;0,754814815;Cap type 3, Adidas;1;231.0;cash;;110
100004008;6-4-2023;0,845601852;Ball type 2, Adidas;1;86.94;non-cash;;45
100004008;6-4-2023;0,845601852;Shirt type 12, Adidas;1;820.8;non-cash;;456
100004008;6-4-2023;0,845601852;Pants type 11, Puma;1;544.824;non-cash;;329
100004008;6-4-2023;0,845601852;Cufflink type 1, Adidas;1;526.62;non-cash;;262
100004053;12-9-2022;0,71037037;Shoes type 2, Reebok;1;4327.96;cash;;2378
100004059;3-20-2023;0,375347222;Type 1 ball, Nike;1;111.936;non-cash;;48
100004059;3-20-2023;0,375347222;Cap type 1, Reebok;1;529.2;non-cash;;245
100004068;12-30-2023;0,775069444;Shirt type 1, Puma;2;2852.256;cash;;1628
100004068;12-30-2023;0,775069444;Sneakers type 2, Puma;2;3158.112;cash;;1964
100004068;12-30-2023;0,775069444;Pants type 11, Adidas;1;1697.28;cash;;884
100004068;12-30-2023;0,775069444;Pants type 3, Reebok;1;1850.97;cash;;869
100004085;8-2-2024;0,739016204;Pants type 12, Adidas;1;974.46;non-cash;;447
100004093;5-4-2022;0,810335648;Tights type 2, Nike;1;269.0;cash;;125
100004098;12-10-2022;0,701539352;Shirt type 9, Nike;1;1699.04;non-cash;;740
100004098;12-10-2022;0,701539352;Flip flops type 1, Adidas;1;391.95;non-cash;;195
100004098;12-10-2022;0,701539352;T-shirt type 3, Nike;1;535.0;non-cash;;250
100004098;12-10-2022;0,701539352;T-shirt type 1, Puma;1;233.696;non-cash;;134
100004103;12-30-2022;0,396412037;Cufflink type 6, Puma;2;731.44;cash;;410
100004103;12-30-2022;0,396412037;Tights type 2, Nike;1;269.0;cash;;125
100004106;5-17-2023;0,731828704;Cap type 1, Adidas;1;339.5;cash;;175
100004106;5-17-2023;0,731828704;Cap type 3, Nike;1;357.06;cash;;165
100004112;3-27-2022;0,510891204;Pants type 4, Nike;1;2242.3876;non-cash;;1007
100004118;12-22-2022;0,487951389;Type 1 ball, Nike;1;111.936;non-cash;;48
100004118;12-22-2022;0,487951389;Cufflink type 5, Reebok;1;262.8;non-cash;;146
100004118;12-22-2022;0,487951389;T-shirt type 3, Nike;1;444.05;non-cash;;250
100004118;12-22-2022;0,487951389;Cufflink type 3, Reebok;1;661.8848;non-cash;;391
100004122;1-7-2023;0,42619213;Cufflink type 3, Puma;1;648.96;non-cash;;390
100004122;1-7-2023;0,42619213;T-shirt type 6, Nike;1;692.692;non-cash;;346
100004155;1-30-2023;0,740555556;Cap type 3, Reebok;1;315.57;cash;;157
100004155;1-30-2023;0,740555556;Tights type 4, Adidas;1;688.2;cash;;370
100004155;1-30-2023;0,740555556;Sneakers type 6, Reebok;1;1966.96;cash;;1069
100004155;1-30-2023;0,740555556;Boots type 6, Nike;1;5533.412;cash;;2279
100004155;1-30-2023;0,740555556;Boots type 6, Adidas;1;5889.38;cash;;2714
100004191;10-19-2023;0,670185185;T-shirt type 4, Nike;1;594.336;non-cash;;246
100004191;10-19-2023;0,670185185;Cufflink type 3, Puma;1;616.512;non-cash;;390
100004191;10-19-2023;0,670185185;Cap type 8, Puma;1;519.68;non-cash;;290
100004198;3-27-2022;0,852858796;Belt type 4, Reebok;1;450.76;cash;ПІБ 965;236
100004198;3-27-2022;0,852858796;Type 3 shoes, Nike;2;13300.736;cash;ПІБ 965;6704
100004198;3-27-2022;0,852858796;Cap type 1, Reebok;1;529.2;cash;ПІБ 965;245
100004201;11-19-2022;0,387349537;Sneakers type 3, Nike;1;2651.176;cash;;1282
100004202;6-8-2023;0,828125;Shirt type 5, Adidas;1;1333.0248;cash;ПІБ 212;779
100004210;1-31-2022;0,7425;Belt type 3, Nike;1;469.264;non-cash;;211
100004210;1-31-2022;0,7425;Type 5 shirt, Nike;1;747.63008;non-cash;;419
100004210;1-31-2022;0,7425;Sneakers type 3, Nike;2;4878.16384;non-cash;;2564
100004265;11-23-2023;0,602893519;Flip flops type 3, Adidas;2;600.98;cash;ПІБ 957;302
100004265;11-23-2023;0,602893519;Boots type 4, Puma;1;5809.6;cash;ПІБ 957;3631
100004283;3-31-2023;0,677071759;Pants type 10, Puma;1;1870.2;cash;;1039
100004307;8-22-2023;0,396875;Cufflink type 5, Adidas;1;670.32;cash;ПІБ 79;342
100004331;9-1-2022;0,792777778;Cufflink type 4, Reebok;1;763.7532;cash;;419
100004336;6-16-2022;0,67431713;Boots type 4, Nike;1;6097.59744;cash;;2868
100004336;6-16-2022;0,67431713;Sneakers type 2, Nike;1;4556.48;cash;;1964
100004336;6-16-2022;0,67431713;Cap type 5, Adidas;1;322.74;cash;;163
100004336;6-16-2022;0,67431713;Flip flops type 3, Adidas;1;300.49;cash;;151
100004338;10-16-2022;0,546053241;Cap type 7, Adidas;1;262.3104;non-cash;;176
100004356;10-1-2023;0,407511574;Pants type 12, Reebok;1;531.9636;cash;;249
100004375;4-9-2024;0,585185185;Cap type 7, Nike;1;411.87328;cash;;208
100004375;4-9-2024;0,585185185;Shirt type 1, Adidas;2;1829.64;cash;;948
100004375;4-9-2024;0,585185185;Flip flops type 1, Reebok;1;686.4;cash;;312
100004375;4-9-2024;0,585185185;T-shirt type 1, Puma;1;420.784;cash;;238
100004378;4-1-2023;0,519537037;T-shirt type 3, Nike;1;492.2;non-cash;ПІБ 218;230
100004378;4-1-2023;0,519537037;Sneakers type 1, Puma;1;2891.328;non-cash;ПІБ 218;1628
100004378;4-1-2023;0,519537037;Cufflink type 7, Reebok;2;933.0048;non-cash;ПІБ 218;534
100004378;4-1-2023;0,519537037;Sneakers type 4, Adidas;2;3027.2396;non-cash;ПІБ 218;1478
100004389;8-14-2024;0,827939815;Belt type 2, Adidas;2;593.229;cash;;318
100004389;8-14-2024;0,827939815;Shoes type 4, Adidas;1;3582.78;cash;;1698
100004397;8-15-2022;0,607337963;Shoes type 2, Adidas;1;3161.6994;non-cash;;1761
100004408;6-26-2022;0,860219907;Tights type 2, Reebok;1;415.8;non-cash;;210
100004408;6-26-2022;0,860219907;T-shirt type 1, Nike;2;904.4;non-cash;;380
100004427;1-22-2023;0,867835648;Pants type 10, Puma;1;1870.2;non-cash;;1039
100004464;9-5-2022;0,529826389;Cufflink type 6, Adidas;2;670.878;non-cash;;366
100004464;9-5-2022;0,529826389;Pants type 9, Reebok;1;608.16;non-cash;;336
100004464;9-5-2022;0,529826389;T-shirt type 2, Puma;1;282.24;non-cash;;200
100004465;10-26-2022;0,687199074;Cap type 6, Reebok;1;203.3;non-cash;;107
100004466;10-16-2022;0,500486111;Shirt type 8, Puma;1;475.2;cash;;264
100004466;10-16-2022;0,500486111;Pants type 3, Nike;2;3073.056;cash;;1428
100004489;4-27-2022;0,468078704;Pants type 5, Adidas;1;972.37;cash;;479
100004489;4-27-2022;0,468078704;Cap type 8, Puma;1;519.68;cash;;290
100004489;4-27-2022;0,468078704;Belt type 4, Puma;1;430.944;cash;;268
100004494;8-29-2024;0,719016204;Type 2 shirt, Reebok;1;554.4;cash;;252
100004494;8-29-2024;0,719016204;T-shirt type 4, Nike;1;341.938;cash;;178
100004494;8-29-2024;0,719016204;Cap type 3, Reebok;1;495.4752;cash;;253
100004494;8-29-2024;0,719016204;Pants type 10, Adidas;1;1062.096;cash;;580
100004495;7-25-2024;0,854918981;Type 1 ball, Reebok;1;93.74;non-cash;ПІБ 1001;43
100004502;3-5-2022;0,803946759;Shirt type 4, Adidas;1;358.98;cash;;186
100004510;7-16-2022;0,627164352;Tights type 4, Nike;1;289.788;non-cash;ПІБ 20;123
100004510;7-16-2022;0,627164352;Boots type 5, Adidas;2;5720.58;non-cash;ПІБ 20;3126
100004529;2-17-2022;0,485694444;Ball type 1, Adidas;1;51.987;cash;;31
100004529;2-17-2022;0,485694444;Belt type 4, Adidas;1;390.236;cash;;181
100004529;2-17-2022;0,485694444;Ball type 2, Puma;2;141.8256;cash;;90
100004529;2-17-2022;0,485694444;Sneakers type 4, Puma;1;1451.904;cash;;912
100004529;2-17-2022;0,485694444;Sneakers type 6, Puma;1;2577.472;cash;;1564
100004529;2-17-2022;0,485694444;Cap type 5, Nike;1;377.09888;cash;;229
100004529;2-17-2022;0,485694444;Pants type 5, Adidas;1;972.37;cash;;479
100004529;2-17-2022;0,485694444;T-shirt type 2, Reebok;1;461.89;cash;;247
100004529;2-17-2022;0,485694444;Cap type 2, Puma;2;760.32;cash;;440
100004529;2-17-2022;0,485694444;Ball type 1, Adidas;1;60.45;cash;;31
100004544;12-18-2022;0,59369213;Pants type 6, Reebok;1;1323.96;cash;ПІБ 32;649
100004544;12-18-2022;0,59369213;Cap type 5, Adidas;1;322.74;cash;ПІБ 32;163
100004544;12-18-2022;0,59369213;Tights type 3, Adidas;1;466.86;cash;ПІБ 32;251
100004544;12-18-2022;0,59369213;Shoes type 4, Nike;1;5776.12;cash;ПІБ 32;2947
100004544;12-18-2022;0,59369213;Cufflink type 6, Adidas;1;356.85;cash;ПІБ 32;183
100004544;12-18-2022;0,59369213;T-shirt type 1, Reebok;1;309.68;cash;ПІБ 32;158
100004557;7-13-2023;0,620648148;Shirt type 1, Puma;1;1369.08288;cash;;814
100004568;8-1-2022;0,788321759;Cufflink type 7, Puma;2;392.0;cash;;250
100004568;8-1-2022;0,788321759;Sneakers type 5, Puma;2;1813.06512;cash;;1406
100004591;9-23-2024;0,49306713;Cap type 3, Puma;1;388.44;non-cash;ПІБ 862;249
100004591;9-23-2024;0,49306713;Belt type 4, Puma;1;430.944;non-cash;ПІБ 862;268
100004606;9-11-2023;0,569537037;Flip flops type 3, Puma;1;338.56;non-cash;;230
100004606;9-11-2023;0,569537037;Cap type 8, Nike;1;518.3724;non-cash;;282
100004606;9-11-2023;0,569537037;Shirt type 8, Puma;2;950.4;non-cash;;528
100004620;7-22-2024;0,718599537;T-shirt type 1, Nike;1;339.16;non-cash;;139
100004621;7-25-2023;0,765520833;Ball type 2, Adidas;2;189.0;non-cash;ПІБ 286;90
100004624;3-28-2023;0,674131944;Boots type 4, Reebok;1;7161.1;non-cash;;3769
100004639;9-16-2023;0,870671296;Cap type 2, Puma;1;314.64;non-cash;;190
100004651;11-5-2023;0,400543981;Boots type 4, Nike;1;6929.088;non-cash;;2868
100004679;4-21-2022;0,561979167;Pants type 11, Reebok;1;1816.84;non-cash;;857
100004679;4-21-2022;0,561979167;Tights type 5, Nike;1;506.984;non-cash;;254
100004679;4-21-2022;0,561979167;Type 3 shirt, Reebok;2;1033.2;non-cash;;492
100004679;4-21-2022;0,561979167;Tights type 2, Nike;1;269.0;non-cash;;125
100004679;4-21-2022;0,561979167;Sneakers type 5, Puma;1;1119.176;non-cash;;703
100004680;1-30-2024;0,768055556;Tights type 6, Reebok;1;691.6;cash;;380
100004681;10-16-2023;0,853993056;Shirt type 5, Puma;1;1044.96;cash;;622
100004687;7-16-2024;0,687280093;Sneakers type 3, Nike;1;2651.176;cash;;1282
100004687;7-16-2024;0,687280093;Tights type 2, Adidas;1;94.6176;cash;;56
100004687;7-16-2024;0,687280093;Pants type 4, Puma;1;1185.06888;cash;;919
100004687;7-16-2024;0,687280093;T-shirt type 5, Nike;1;568.4;cash;;245
100004687;7-16-2024;0,687280093;Shirt type 6, Puma;1;551.76;cash;;330
100004687;7-16-2024;0,687280093;Cap type 6, Reebok;1;178.904;cash;;107
100004692;9-11-2024;0,730868056;T-shirt type 6, Adidas;1;317.904;cash;ПІБ 982;179
100004692;9-11-2024;0,730868056;Type 2 shirt, Nike;1;1658.5472;cash;ПІБ 982;824
100004692;9-11-2024;0,730868056;T-shirt type 1, Nike;1;416.024;cash;ПІБ 982;190
100004700;11-15-2023;0,580324074;T-shirt type 1, Adidas;1;459.9;cash;;219
100004700;11-15-2023;0,580324074;Shirt type 3, Puma;1;273.6;cash;;152
100004700;11-15-2023;0,580324074;Boots type 5, Puma;1;2273.648;cash;;1286
100004700;11-15-2023;0,580324074;Tights type 7, Puma;1;565.76;cash;;320
100004700;11-15-2023;0,580324074;T-shirt type 3, Nike;1;535.0;cash;;250
100004708;2-15-2022;0,780613426;Shirt type 8, Puma;1;418.176;cash;;264
100004708;2-15-2022;0,780613426;Tights type 7, Reebok;1;315.59;cash;;151
100004708;2-15-2022;0,780613426;Cap type 2, Reebok;1;196.35;cash;;105
100004713;2-20-2024;0,440752315;Type 3 shirt, Nike;1;1737.236;non-cash;;821
100004730;7-23-2024;0,407152778;Boots type 1, Reebok;1;4917.9;non-cash;ПІБ 1238;2535
100004730;7-23-2024;0,407152778;Tights type 1, Adidas;1;708.75;non-cash;ПІБ 1238;375
100004730;7-23-2024;0,407152778;Type 3 shirt, Nike;1;1546.14004;non-cash;ПІБ 1238;821
100004730;7-23-2024;0,407152778;Cufflink type 4, Adidas;1;887.9423;non-cash;ПІБ 1238;493
100004730;7-23-2024;0,407152778;Type 1 shirt, Nike;1;1700.784;non-cash;ПІБ 1238;837
100004730;7-23-2024;0,407152778;Shirt type 6, Reebok;1;699.6;non-cash;ПІБ 1238;330
100004741;7-1-2022;0,845960648;Pants type 3, Reebok;1;1554.8148;non-cash;;869
100004741;7-1-2022;0,845960648;Pants type 10, Reebok;2;686.88;non-cash;;324
100004768;8-2-2023;0,506377315;Shirt type 7, Adidas;1;1550.25;non-cash;;795
100004768;8-2-2023;0,506377315;Sneakers type 6, Puma;1;2577.472;non-cash;;1564
100004768;8-2-2023;0,506377315;Cap type 6, Adidas;1;487.6;non-cash;;265
100004786;1-8-2022;0,690740741;Type 4 shirt, Nike;1;2053.344;non-cash;ПІБ 420;876
100004786;1-8-2022;0,690740741;Tights type 1, Puma;1;215.496;non-cash;ПІБ 420;123
100004804;8-19-2024;0,817372685;Sneakers type 3, Adidas;1;2852.3088;non-cash;;1637
100004833;7-18-2024;0,407858796;Pants type 8, Nike;1;1313.14848;cash;;743
100004859;12-22-2022;0,82162037;Type 3 shirt, Nike;1;1737.236;cash;;821
100004861;5-16-2024;0,545694444;Shirt type 8, Puma;2;798.336;cash;;528
100004861;5-16-2024;0,545694444;T-shirt type 1, Adidas;2;919.8;cash;;438
100004861;5-16-2024;0,545694444;Cufflink type 1, Reebok;1;767.97;cash;;371
100004861;5-16-2024;0,545694444;T-shirt type 1, Adidas;2;1594.32;cash;;728
100004867;2-21-2023;0,426469907;Pants type 5, Adidas;1;972.37;cash;;479
100004874;7-24-2023;0,642303241;Pants type 6, Puma;1;1155.01536;non-cash;ПІБ 1239;761
100004874;7-24-2023;0,642303241;Cufflink type 6, Adidas;1;356.85;non-cash;ПІБ 1239;183
100004874;7-24-2023;0,642303241;Shoes type 2, Adidas;2;6727.02;non-cash;ПІБ 1239;3522
100004894;9-12-2023;0,853564815;Shoes type 2, Puma;2;6469.888;non-cash;;4064
100004907;4-21-2024;0,807824074;Cap type 5, Puma;1;234.08;non-cash;;140
100004907;4-21-2024;0,807824074;Shirt type 7, Reebok;1;1310.26;non-cash;;686
100004911;7-3-2022;0,723506944;Boots type 5, Nike;1;8007.18;non-cash;;3543
100004911;7-3-2022;0,723506944;Cap type 8, Reebok;1;356.3868;non-cash;;209
100004928;9-21-2023;0,52724537;Shirt type 7, Nike;1;1646.56;non-cash;ПІБ 2;820
100004928;9-21-2023;0,52724537;Cufflink type 4, Reebok;1;821.24;non-cash;ПІБ 2;419
100004928;9-21-2023;0,52724537;Cufflink type 5, Puma;1;225.792;non-cash;ПІБ 2;140
100004939;3-21-2023;0,823287037;Tights type 2, Adidas;1;107.52;cash;;56
100004939;3-21-2023;0,823287037;T-shirt type 4, Nike;1;402.28;cash;;178
100004939;3-21-2023;0,823287037;Pants type 7, Puma;1;482.232;cash;;283
100004946;1-28-2022;0,710277778;Shirt type 9, Puma;1;562.632;cash;ПІБ 668;425
100004946;1-28-2022;0,710277778;Boots type 6, Adidas;1;5536.0172;cash;ПІБ 668;2714
100004946;1-28-2022;0,710277778;Cap type 7, Reebok;1;348.192;cash;ПІБ 668;195
100004966;9-21-2023;0,820428241;Cap type 3, Nike;1;609.54112;non-cash;ПІБ 909;298
100004966;9-21-2023;0,820428241;Type 4 shirt, Nike;1;2012.27712;non-cash;ПІБ 909;876
100004966;9-21-2023;0,820428241;Sneakers type 5, Puma;1;917.72432;non-cash;ПІБ 909;703
100004966;9-21-2023;0,820428241;Pants type 9, Reebok;1;547.344;non-cash;ПІБ 909;336
100004966;9-21-2023;0,820428241;Pants type 4, Puma;1;1419.15656;non-cash;ПІБ 909;919
100004966;9-21-2023;0,820428241;Shoes type 3, Adidas;2;6817.92;non-cash;ПІБ 909;3216
100004966;9-21-2023;0,820428241;Shoes type 3, Adidas;1;3408.96;non-cash;ПІБ 909;1608
100004966;9-21-2023;0,820428241;Shoes type 2, Adidas;2;6727.02;non-cash;ПІБ 909;3522
100004966;9-21-2023;0,820428241;Tights type 3, Nike;1;436.244;non-cash;ПІБ 909;191
100004967;1-13-2024;0,577905093;Pants type 2, Reebok;1;335.49;cash;;159
100004967;1-13-2024;0,577905093;Cap type 2, Nike;1;541.66;cash;;265
100004995;10-23-2023;0,648946759;Pants type 1, Adidas;1;1564.92;cash;;828
100004995;10-23-2023;0,648946759;Cap type 1, Reebok;1;495.55;cash;;265
100004995;10-23-2023;0,648946759;Shirt type 10, Nike;2;794.92;cash;;334
100005012;5-7-2024;0,433657407;Shirt type 10, Reebok;1;1125.72;cash;;531
100005038;8-4-2024;0,729305556;Cufflink type 1, Puma;1;195.9768;cash;;135
100005049;11-1-2022;0,378055556;Cap type 3, Adidas;2;638.7528;cash;;394
100005053;6-13-2024;0,851759259;T-shirt type 2, Nike;1;934.78;non-cash;;385
100005060;8-27-2022;0,855844907;Type 1 ball, Nike;2;223.872;cash;;96
100005065;9-5-2024;0,650671296;Tights type 2, Adidas;1;107.52;cash;;56
100005093;1-9-2024;0,571087963;T-shirt type 7, Nike;1;739.1464;cash;;391
100005096;10-11-2023;0,468252315;Pants type 1, Nike;2;3867.5612;non-cash;;1874
100005108;7-29-2022;0,54130787;Tights type 6, Nike;1;536.52;cash;ПІБ 980;255
100005108;7-29-2022;0,54130787;Cufflink type 4, Reebok;1;821.24;cash;ПІБ 980;419
100005108;7-29-2022;0,54130787;Boots type 5, Adidas;1;2374.0407;cash;ПІБ 980;1563
100005133;9-7-2022;0,519143519;Type 3 shirt, Reebok;1;516.6;cash;;246
100005133;9-7-2022;0,519143519;Tights type 7, Reebok;1;315.59;cash;;151
100005168;12-4-2023;0,381400463;Cap type 3, Reebok;1;510.9588;cash;ПІБ 1229;253
100005168;12-4-2023;0,381400463;T-shirt type 7, Adidas;1;364.06;cash;ПІБ 1229;167
100005175;8-18-2024;0,533449074;Boots type 6, Nike;1;5533.412;non-cash;;2279
100005182;8-12-2024;0,416273148;Sneakers type 6, Nike;1;4692.12;non-cash;;1923
100005182;8-12-2024;0,416273148;Cufflink type 3, Reebok;2;1438.88;non-cash;;782
100005184;9-11-2022;0,745590278;Cufflink type 4, Puma;1;788.04;non-cash;;495
100005195;8-19-2024;0,555289352;Belt type 2, Nike;2;1073.6;cash;;440
100005195;8-19-2024;0,555289352;Pants type 6, Nike;1;2298.168;cash;;1062
100005199;5-28-2024;0,583159722;Cufflink type 3, Reebok;2;1438.88;non-cash;;782
100005199;5-28-2024;0,583159722;Shoes type 3, Adidas;1;3170.3328;non-cash;;1608
100005199;5-28-2024;0,583159722;Sneakers type 2, Adidas;1;2117.61;non-cash;;1023
100005199;5-28-2024;0,583159722;T-shirt type 2, Adidas;1;434.214;non-cash;;258
100005199;5-28-2024;0,583159722;Pants type 11, Nike;1;768.25176;non-cash;;453
100005199;5-28-2024;0,583159722;Belt type 2, Adidas;1;325.95;non-cash;;159
100005199;5-28-2024;0,583159722;Shirt type 10, Reebok;1;1125.72;non-cash;;531
100005211;12-21-2022;0,66375;Shirt type 10, Reebok;2;2251.44;non-cash;;1062
100005211;12-21-2022;0,66375;Cufflink type 5, Nike;1;949.648;non-cash;;427
100005211;12-21-2022;0,66375;Cap type 3, Puma;1;479.864;non-cash;;287
100005228;8-26-2023;0,506944444;Shoes type 2, Nike;1;3792.536;cash;;1562
100005233;5-17-2022;0,554328704;Cap type 4, Adidas;1;540.288;cash;ПІБ 915;280
100005233;5-17-2022;0,554328704;Belt type 1, Puma;1;310.184;cash;ПІБ 915;191
100005233;5-17-2022;0,554328704;Pants type 10, Puma;2;3740.4;cash;ПІБ 915;2078
100005248;4-12-2022;0,503078704;Shirt type 6, Nike;1;1552.824;non-cash;ПІБ 966;702
100005248;4-12-2022;0,503078704;Cap type 7, Nike;1;452.608;non-cash;ПІБ 966;208
100005248;4-12-2022;0,503078704;Flip flops type 1, Adidas;1;391.95;non-cash;ПІБ 966;195
100005253;8-29-2022;0,444849537;Pants type 11, Nike;2;1786.632;non-cash;;906
100005256;9-3-2022;0,633993056;Cufflink type 4, Reebok;1;821.24;non-cash;;419
100005256;9-3-2022;0,633993056;T-shirt type 2, Adidas;1;310.8;non-cash;;168
100005258;7-5-2023;0,70412037;Tights type 4, Nike;1;249.21768;cash;ПІБ 87;123
100005258;7-5-2023;0,70412037;Boots type 6, Adidas;1;5830.4862;cash;ПІБ 87;2714
100005259;3-31-2022;0,459097222;T-shirt type 3, Nike;2;1070.0;non-cash;;500
100005276;9-3-2024;0,581863426;Shirt type 12, Reebok;2;2553.74;cash;ПІБ 300;1258
100005276;9-3-2024;0,581863426;Shirt type 10, Nike;1;397.46;cash;ПІБ 300;167
100005276;9-3-2024;0,581863426;Sneakers type 6, Adidas;1;2545.92;cash;ПІБ 300;1224
100005276;9-3-2024;0,581863426;Tights type 2, Puma;1;427.648;cash;ПІБ 300;257
100005300;3-22-2024;0,578993056;Shoes type 3, Reebok;1;2475.198;cash;;1389
100005305;7-28-2023;0,520486111;Tights type 5, Adidas;2;1472.64;cash;ПІБ 91;708
100005322;3-24-2023;0,408414352;Sneakers type 6, Nike;1;4692.12;cash;ПІБ 769;1923
100005330;12-27-2023;0,5775;Shirt type 8, Adidas;1;649.65;non-cash;;355
100005330;12-27-2023;0,5775;Cap type 3, Reebok;1;255.6117;non-cash;;157
100005330;12-27-2023;0,5775;T-shirt type 5, Puma;1;247.976;non-cash;;139
100005330;12-27-2023;0,5775;Boots type 3, Adidas;1;6357.88;non-cash;;2999
100005333;3-23-2023;0,869780093;Tights type 5, Adidas;1;736.32;cash;ПІБ 425;354
100005333;3-23-2023;0,869780093;Boots type 4, Reebok;1;7161.1;cash;ПІБ 425;3769
100005333;3-23-2023;0,869780093;Cufflink type 6, Nike;1;615.048;cash;ПІБ 425;294
100005351;12-14-2023;0,459166667;Pants type 6, Reebok;1;1284.2412;cash;;649
100005351;12-14-2023;0,459166667;Pants type 10, Adidas;1;1264.4;cash;;580
100005355;6-4-2023;0,832974537;Cufflink type 1, Reebok;1;767.97;cash;;371
100005355;6-4-2023;0,832974537;Ball type 1, Puma;2;129.4128;cash;;86
100005376;2-17-2022;0,41025463;Sneakers type 4, Reebok;2;7004.0;cash;;3400
100005395;6-23-2023;0,805196759;Sneakers type 2, Reebok;1;1295.84;non-cash;;712
100005395;6-23-2023;0,805196759;Pants type 8, Adidas;1;2127.06;non-cash;;1053
100005395;6-23-2023;0,805196759;Sneakers type 1, Reebok;1;2316.6;non-cash;;1053
100005408;4-3-2023;0,484641204;Cufflink type 5, Reebok;1;262.8;cash;;146
100005408;4-3-2023;0,484641204;Shoes type 4, Puma;1;3041.776;cash;;1802
100005411;11-2-2022;0,644467593;Cufflink type 1, Adidas;2;1053.24;cash;;524
100005426;2-1-2023;0,577962963;Pants type 7, Reebok;1;1367.379;non-cash;;806
100005434;4-14-2022;0,405891204;Pants type 9, Puma;1;858.28;cash;;499
100005434;4-14-2022;0,405891204;Type 2 ball, Nike;1;83.62;cash;;37
100005434;4-14-2022;0,405891204;Cufflink type 7, Puma;1;196.0;cash;;125
100005451;8-18-2022;0,726712963;T-shirt type 7, Reebok;1;549.12;cash;ПІБ 388;286
